,code,category,long_description,short_description
800,01161,1.0,,Pelvis (except hip)
801,01162,1.0,,Pelvis (except hip)
802,01163,1.0,,Pelvis (except hip)
803,01164,1.0,,Pelvis (except hip)
804,01165,1.0,,Pelvis (except hip)
805,01166,1.0,,Pelvis (except hip)
806,01167,1.0,,Pelvis (except hip)
807,01168,1.0,,Pelvis (except hip)
808,01169,1.0,,Pelvis (except hip)
809,0116T,3.0,,Various Services - Category III Codes
810,01170,1.0,,Pelvis (except hip)
811,01171,1.0,,Pelvis (except hip)
812,01172,1.0,,Pelvis (except hip)
813,01173,1.0,,Pelvis (except hip)
814,01174,1.0,,Pelvis (except hip)
815,01175,1.0,,Pelvis (except hip)
816,01176,1.0,,Pelvis (except hip)
817,01177,1.0,,Pelvis (except hip)
818,01178,1.0,,Pelvis (except hip)
819,01179,1.0,,Pelvis (except hip)
820,0117T,3.0,,Various Services - Category III Codes
821,01180,1.0,,Pelvis (except hip)
822,01181,1.0,,Pelvis (except hip)
823,01182,1.0,,Pelvis (except hip)
824,01183,1.0,,Pelvis (except hip)
825,01184,1.0,,Pelvis (except hip)
826,01185,1.0,,Pelvis (except hip)
827,01186,1.0,,Pelvis (except hip)
828,01187,1.0,,Pelvis (except hip)
829,01188,1.0,,Pelvis (except hip)
830,01189,1.0,,Pelvis (except hip)
831,0118T,3.0,,Various Services - Category III Codes
832,01190,1.0,,Pelvis (except hip)
833,0119T,3.0,,Various Services - Category III Codes
834,01200,1.0,,Upper leg (except knee)
835,01201,1.0,,Upper leg (except knee)
836,01202,1.0,,Upper leg (except knee)
837,01203,1.0,,Upper leg (except knee)
838,01204,1.0,,Upper leg (except knee)
839,01205,1.0,,Upper leg (except knee)
840,01206,1.0,,Upper leg (except knee)
841,01207,1.0,,Upper leg (except knee)
842,01208,1.0,,Upper leg (except knee)
843,01209,1.0,,Upper leg (except knee)
844,0120T,3.0,,Various Services - Category III Codes
845,01210,1.0,,Upper leg (except knee)
846,01211,1.0,,Upper leg (except knee)
847,01212,1.0,,Upper leg (except knee)
848,01213,1.0,,Upper leg (except knee)
849,01214,1.0,,Upper leg (except knee)
850,01215,1.0,,Upper leg (except knee)
851,01216,1.0,,Upper leg (except knee)
852,01217,1.0,,Upper leg (except knee)
853,01218,1.0,,Upper leg (except knee)
854,01219,1.0,,Upper leg (except knee)
855,0121T,3.0,,Various Services - Category III Codes
856,01220,1.0,,Upper leg (except knee)
857,01221,1.0,,Upper leg (except knee)
858,01222,1.0,,Upper leg (except knee)
859,01223,1.0,,Upper leg (except knee)
860,01224,1.0,,Upper leg (except knee)
861,01225,1.0,,Upper leg (except knee)
862,01226,1.0,,Upper leg (except knee)
863,01227,1.0,,Upper leg (except knee)
864,01228,1.0,,Upper leg (except knee)
865,01229,1.0,,Upper leg (except knee)
866,0122T,3.0,,Various Services - Category III Codes
867,01230,1.0,,Upper leg (except knee)
868,01231,1.0,,Upper leg (except knee)
869,01232,1.0,,Upper leg (except knee)
870,01233,1.0,,Upper leg (except knee)
871,01234,1.0,,Upper leg (except knee)
872,01235,1.0,,Upper leg (except knee)
873,01236,1.0,,Upper leg (except knee)
874,01237,1.0,,Upper leg (except knee)
875,01238,1.0,,Upper leg (except knee)
876,01239,1.0,,Upper leg (except knee)
877,0123T,3.0,,Various Services - Category III Codes
878,01240,1.0,,Upper leg (except knee)
879,01241,1.0,,Upper leg (except knee)
880,01242,1.0,,Upper leg (except knee)
881,01243,1.0,,Upper leg (except knee)
882,01244,1.0,,Upper leg (except knee)
883,01245,1.0,,Upper leg (except knee)
884,01246,1.0,,Upper leg (except knee)
885,01247,1.0,,Upper leg (except knee)
886,01248,1.0,,Upper leg (except knee)
887,01249,1.0,,Upper leg (except knee)
888,0124T,3.0,,Various Services - Category III Codes
889,01250,1.0,,Upper leg (except knee)
890,01251,1.0,,Upper leg (except knee)
891,01252,1.0,,Upper leg (except knee)
892,01253,1.0,,Upper leg (except knee)
893,01254,1.0,,Upper leg (except knee)
894,01255,1.0,,Upper leg (except knee)
895,01256,1.0,,Upper leg (except knee)
896,01257,1.0,,Upper leg (except knee)
897,01258,1.0,,Upper leg (except knee)
898,01259,1.0,,Upper leg (except knee)
899,0125T,3.0,,Various Services - Category III Codes
900,01260,1.0,,Upper leg (except knee)
901,01261,1.0,,Upper leg (except knee)
902,01262,1.0,,Upper leg (except knee)
903,01263,1.0,,Upper leg (except knee)
904,01264,1.0,,Upper leg (except knee)
905,01265,1.0,,Upper leg (except knee)
906,01266,1.0,,Upper leg (except knee)
907,01267,1.0,,Upper leg (except knee)
908,01268,1.0,,Upper leg (except knee)
909,01269,1.0,,Upper leg (except knee)
910,0126T,3.0,,Various Services - Category III Codes
911,01270,1.0,,Upper leg (except knee)
912,01271,1.0,,Upper leg (except knee)
913,01272,1.0,,Upper leg (except knee)
914,01273,1.0,,Upper leg (except knee)
915,01274,1.0,,Upper leg (except knee)
916,0127T,3.0,,Various Services - Category III Codes
917,0128T,3.0,,Various Services - Category III Codes
918,0129T,3.0,,Various Services - Category III Codes
919,0130T,3.0,,Various Services - Category III Codes
920,0131T,3.0,,Various Services - Category III Codes
921,01320,1.0,,Knee and popliteal area
922,01321,1.0,,Knee and popliteal area
923,01322,1.0,,Knee and popliteal area
924,01323,1.0,,Knee and popliteal area
925,01324,1.0,,Knee and popliteal area
926,01325,1.0,,Knee and popliteal area
927,01326,1.0,,Knee and popliteal area
928,01327,1.0,,Knee and popliteal area
929,01328,1.0,,Knee and popliteal area
930,01329,1.0,,Knee and popliteal area
931,0132T,3.0,,Various Services - Category III Codes
932,01330,1.0,,Knee and popliteal area
933,01331,1.0,,Knee and popliteal area
934,01332,1.0,,Knee and popliteal area
935,01333,1.0,,Knee and popliteal area
936,01334,1.0,,Knee and popliteal area
937,01335,1.0,,Knee and popliteal area
938,01336,1.0,,Knee and popliteal area
939,01337,1.0,,Knee and popliteal area
940,01338,1.0,,Knee and popliteal area
941,01339,1.0,,Knee and popliteal area
942,0133T,3.0,,Various Services - Category III Codes
943,01340,1.0,,Knee and popliteal area
944,01341,1.0,,Knee and popliteal area
945,01342,1.0,,Knee and popliteal area
946,01343,1.0,,Knee and popliteal area
947,01344,1.0,,Knee and popliteal area
948,01345,1.0,,Knee and popliteal area
949,01346,1.0,,Knee and popliteal area
950,01347,1.0,,Knee and popliteal area
951,01348,1.0,,Knee and popliteal area
952,01349,1.0,,Knee and popliteal area
953,0134T,3.0,,Various Services - Category III Codes
954,01350,1.0,,Knee and popliteal area
955,01351,1.0,,Knee and popliteal area
956,01352,1.0,,Knee and popliteal area
957,01353,1.0,,Knee and popliteal area
958,01354,1.0,,Knee and popliteal area
959,01355,1.0,,Knee and popliteal area
960,01356,1.0,,Knee and popliteal area
961,01357,1.0,,Knee and popliteal area
962,01358,1.0,,Knee and popliteal area
963,01359,1.0,,Knee and popliteal area
964,0135T,3.0,,Various Services - Category III Codes
965,01360,1.0,,Knee and popliteal area
966,01361,1.0,,Knee and popliteal area
967,01362,1.0,,Knee and popliteal area
968,01363,1.0,,Knee and popliteal area
969,01364,1.0,,Knee and popliteal area
970,01365,1.0,,Knee and popliteal area
971,01366,1.0,,Knee and popliteal area
972,01367,1.0,,Knee and popliteal area
973,01368,1.0,,Knee and popliteal area
974,01369,1.0,,Knee and popliteal area
975,0136T,3.0,,Various Services - Category III Codes
976,01370,1.0,,Knee and popliteal area
977,01371,1.0,,Knee and popliteal area
978,01372,1.0,,Knee and popliteal area
979,01373,1.0,,Knee and popliteal area
980,01374,1.0,,Knee and popliteal area
981,01375,1.0,,Knee and popliteal area
982,01376,1.0,,Knee and popliteal area
983,01377,1.0,,Knee and popliteal area
984,01378,1.0,,Knee and popliteal area
985,01379,1.0,,Knee and popliteal area
986,0137T,3.0,,Various Services - Category III Codes
987,01380,1.0,,Knee and popliteal area
988,01381,1.0,,Knee and popliteal area
989,01382,1.0,,Knee and popliteal area
990,01383,1.0,,Knee and popliteal area
991,01384,1.0,,Knee and popliteal area
992,01385,1.0,,Knee and popliteal area
993,01386,1.0,,Knee and popliteal area
994,01387,1.0,,Knee and popliteal area
995,01388,1.0,,Knee and popliteal area
996,01389,1.0,,Knee and popliteal area
997,0138T,3.0,,Various Services - Category III Codes
998,01390,1.0,,Knee and popliteal area
999,01391,1.0,,Knee and popliteal area
1000,01392,1.0,,Knee and popliteal area
1001,01393,1.0,,Knee and popliteal area
1002,01394,1.0,,Knee and popliteal area
1003,01395,1.0,,Knee and popliteal area
1004,01396,1.0,,Knee and popliteal area
1005,01397,1.0,,Knee and popliteal area
1006,01398,1.0,,Knee and popliteal area
1007,01399,1.0,,Knee and popliteal area
1008,0139T,3.0,,Various Services - Category III Codes
1009,01400,1.0,,Knee and popliteal area
1010,01401,1.0,,Knee and popliteal area
1011,01402,1.0,,Knee and popliteal area
1012,01403,1.0,,Knee and popliteal area
1013,01404,1.0,,Knee and popliteal area
1014,01405,1.0,,Knee and popliteal area
1015,01406,1.0,,Knee and popliteal area
1016,01407,1.0,,Knee and popliteal area
1017,01408,1.0,,Knee and popliteal area
1018,01409,1.0,,Knee and popliteal area
1019,0140T,3.0,,Various Services - Category III Codes
1020,01410,1.0,,Knee and popliteal area
1021,01411,1.0,,Knee and popliteal area
1022,01412,1.0,,Knee and popliteal area
1023,01413,1.0,,Knee and popliteal area
1024,01414,1.0,,Knee and popliteal area
1025,01415,1.0,,Knee and popliteal area
1026,01416,1.0,,Knee and popliteal area
1027,01417,1.0,,Knee and popliteal area
1028,01418,1.0,,Knee and popliteal area
1029,01419,1.0,,Knee and popliteal area
1030,0141T,3.0,,Various Services - Category III Codes
1031,01420,1.0,,Knee and popliteal area
1032,01421,1.0,,Knee and popliteal area
1033,01422,1.0,,Knee and popliteal area
1034,01423,1.0,,Knee and popliteal area
1035,01424,1.0,,Knee and popliteal area
1036,01425,1.0,,Knee and popliteal area
1037,01426,1.0,,Knee and popliteal area
1038,01427,1.0,,Knee and popliteal area
1039,01428,1.0,,Knee and popliteal area
1040,01429,1.0,,Knee and popliteal area
1041,0142T,3.0,,Various Services - Category III Codes
1042,01430,1.0,,Knee and popliteal area
1043,01431,1.0,,Knee and popliteal area
1044,01432,1.0,,Knee and popliteal area
1045,01433,1.0,,Knee and popliteal area
1046,01434,1.0,,Knee and popliteal area
1047,01435,1.0,,Knee and popliteal area
1048,01436,1.0,,Knee and popliteal area
1049,01437,1.0,,Knee and popliteal area
1050,01438,1.0,,Knee and popliteal area
1051,01439,1.0,,Knee and popliteal area
1052,0143T,3.0,,Various Services - Category III Codes
1053,01440,1.0,,Knee and popliteal area
1054,01441,1.0,,Knee and popliteal area
1055,01442,1.0,,Knee and popliteal area
1056,01443,1.0,,Knee and popliteal area
1057,01444,1.0,,Knee and popliteal area
1058,0144T,3.0,,Various Services - Category III Codes
1059,0145T,3.0,,Various Services - Category III Codes
1060,01462,1.0,,Lower leg (below knee)
1061,01463,1.0,,Lower leg (below knee)
1062,01464,1.0,,Lower leg (below knee)
1063,01465,1.0,,Lower leg (below knee)
1064,01466,1.0,,Lower leg (below knee)
1065,01467,1.0,,Lower leg (below knee)
1066,01468,1.0,,Lower leg (below knee)
1067,01469,1.0,,Lower leg (below knee)
1068,0146T,3.0,,Various Services - Category III Codes
1069,01470,1.0,,Lower leg (below knee)
1070,01471,1.0,,Lower leg (below knee)
1071,01472,1.0,,Lower leg (below knee)
1072,01473,1.0,,Lower leg (below knee)
1073,01474,1.0,,Lower leg (below knee)
1074,01475,1.0,,Lower leg (below knee)
1075,01476,1.0,,Lower leg (below knee)
1076,01477,1.0,,Lower leg (below knee)
1077,01478,1.0,,Lower leg (below knee)
1078,01479,1.0,,Lower leg (below knee)
1079,0147T,3.0,,Various Services - Category III Codes
1080,01480,1.0,,Lower leg (below knee)
1081,01481,1.0,,Lower leg (below knee)
1082,01482,1.0,,Lower leg (below knee)
1083,01483,1.0,,Lower leg (below knee)
1084,01484,1.0,,Lower leg (below knee)
1085,01485,1.0,,Lower leg (below knee)
1086,01486,1.0,,Lower leg (below knee)
1087,01487,1.0,,Lower leg (below knee)
1088,01488,1.0,,Lower leg (below knee)
1089,01489,1.0,,Lower leg (below knee)
1090,0148T,3.0,,Various Services - Category III Codes
1091,01490,1.0,,Lower leg (below knee)
1092,01491,1.0,,Lower leg (below knee)
1093,01492,1.0,,Lower leg (below knee)
1094,01493,1.0,,Lower leg (below knee)
1095,01494,1.0,,Lower leg (below knee)
1096,01495,1.0,,Lower leg (below knee)
1097,01496,1.0,,Lower leg (below knee)
1098,01497,1.0,,Lower leg (below knee)
1099,01498,1.0,,Lower leg (below knee)
1100,01499,1.0,,Lower leg (below knee)
1101,0149T,3.0,,Various Services - Category III Codes
1102,01500,1.0,,Lower leg (below knee)
1103,01501,1.0,,Lower leg (below knee)
1104,01502,1.0,,Lower leg (below knee)
1105,01503,1.0,,Lower leg (below knee)
1106,01504,1.0,,Lower leg (below knee)
1107,01505,1.0,,Lower leg (below knee)
1108,01506,1.0,,Lower leg (below knee)
1109,01507,1.0,,Lower leg (below knee)
1110,01508,1.0,,Lower leg (below knee)
1111,01509,1.0,,Lower leg (below knee)
1112,0150T,3.0,,Various Services - Category III Codes
1113,01510,1.0,,Lower leg (below knee)
1114,01511,1.0,,Lower leg (below knee)
1115,01512,1.0,,Lower leg (below knee)
1116,01513,1.0,,Lower leg (below knee)
1117,01514,1.0,,Lower leg (below knee)
1118,01515,1.0,,Lower leg (below knee)
1119,01516,1.0,,Lower leg (below knee)
1120,01517,1.0,,Lower leg (below knee)
1121,01518,1.0,,Lower leg (below knee)
1122,01519,1.0,,Lower leg (below knee)
1123,0151T,3.0,,Various Services - Category III Codes
1124,01520,1.0,,Lower leg (below knee)
1125,01521,1.0,,Lower leg (below knee)
1126,01522,1.0,,Lower leg (below knee)
1127,0152T,3.0,,Various Services - Category III Codes
1128,0153T,3.0,,Various Services - Category III Codes
1129,0154T,3.0,,Various Services - Category III Codes
1130,0155T,3.0,,Various Services - Category III Codes
1131,0156T,3.0,,Various Services - Category III Codes
1132,0157T,3.0,,Various Services - Category III Codes
1133,0158T,3.0,,Various Services - Category III Codes
1134,0159T,3.0,,Various Services - Category III Codes
1135,0160T,3.0,,Various Services - Category III Codes
1136,01610,1.0,,Shoulder and axillary
1137,01611,1.0,,Shoulder and axillary
1138,01612,1.0,,Shoulder and axillary
1139,01613,1.0,,Shoulder and axillary
1140,01614,1.0,,Shoulder and axillary
1141,01615,1.0,,Shoulder and axillary
1142,01616,1.0,,Shoulder and axillary
1143,01617,1.0,,Shoulder and axillary
1144,01618,1.0,,Shoulder and axillary
1145,01619,1.0,,Shoulder and axillary
1146,0161T,3.0,,Various Services - Category III Codes
1147,01620,1.0,,Shoulder and axillary
1148,01621,1.0,,Shoulder and axillary
1149,01622,1.0,,Shoulder and axillary
1150,01623,1.0,,Shoulder and axillary
1151,01624,1.0,,Shoulder and axillary
1152,01625,1.0,,Shoulder and axillary
1153,01626,1.0,,Shoulder and axillary
1154,01627,1.0,,Shoulder and axillary
1155,01628,1.0,,Shoulder and axillary
1156,01629,1.0,,Shoulder and axillary
1157,0162T,3.0,,Various Services - Category III Codes
1158,01630,1.0,,Shoulder and axillary
1159,01631,1.0,,Shoulder and axillary
1160,01632,1.0,,Shoulder and axillary
1161,01633,1.0,,Shoulder and axillary
1162,01634,1.0,,Shoulder and axillary
1163,01635,1.0,,Shoulder and axillary
1164,01636,1.0,,Shoulder and axillary
1165,01637,1.0,,Shoulder and axillary
1166,01638,1.0,,Shoulder and axillary
1167,01639,1.0,,Shoulder and axillary
1168,0163T,3.0,,Various Services - Category III Codes
1169,01640,1.0,,Shoulder and axillary
1170,01641,1.0,,Shoulder and axillary
1171,01642,1.0,,Shoulder and axillary
1172,01643,1.0,,Shoulder and axillary
1173,01644,1.0,,Shoulder and axillary
1174,01645,1.0,,Shoulder and axillary
1175,01646,1.0,,Shoulder and axillary
1176,01647,1.0,,Shoulder and axillary
1177,01648,1.0,,Shoulder and axillary
1178,01649,1.0,,Shoulder and axillary
1179,0164T,3.0,,Various Services - Category III Codes
1180,01650,1.0,,Shoulder and axillary
1181,01651,1.0,,Shoulder and axillary
1182,01652,1.0,,Shoulder and axillary
1183,01653,1.0,,Shoulder and axillary
1184,01654,1.0,,Shoulder and axillary
1185,01655,1.0,,Shoulder and axillary
1186,01656,1.0,,Shoulder and axillary
1187,01657,1.0,,Shoulder and axillary
1188,01658,1.0,,Shoulder and axillary
1189,01659,1.0,,Shoulder and axillary
1190,0165T,3.0,,Various Services - Category III Codes
1191,01660,1.0,,Shoulder and axillary
1192,01661,1.0,,Shoulder and axillary
1193,01662,1.0,,Shoulder and axillary
1194,01663,1.0,,Shoulder and axillary
1195,01664,1.0,,Shoulder and axillary
1196,01665,1.0,,Shoulder and axillary
1197,01666,1.0,,Shoulder and axillary
1198,01667,1.0,,Shoulder and axillary
1199,01668,1.0,,Shoulder and axillary
1200,01669,1.0,,Shoulder and axillary
1201,0166T,3.0,,Various Services - Category III Codes
1202,01670,1.0,,Shoulder and axillary
1203,01671,1.0,,Shoulder and axillary
1204,01672,1.0,,Shoulder and axillary
1205,01673,1.0,,Shoulder and axillary
1206,01674,1.0,,Shoulder and axillary
1207,01675,1.0,,Shoulder and axillary
1208,01676,1.0,,Shoulder and axillary
1209,01677,1.0,,Shoulder and axillary
1210,01678,1.0,,Shoulder and axillary
1211,01679,1.0,,Shoulder and axillary
1212,0167T,3.0,,Various Services - Category III Codes
1213,01680,1.0,,Shoulder and axillary
1214,01681,1.0,,Shoulder and axillary
1215,01682,1.0,,Shoulder and axillary
1216,0168T,3.0,,Various Services - Category III Codes
1217,0169T,3.0,,Various Services - Category III Codes
1218,0170T,3.0,,Various Services - Category III Codes
1219,01710,1.0,,Upper arm and elbow
1220,01711,1.0,,Upper arm and elbow
1221,01712,1.0,,Upper arm and elbow
1222,01713,1.0,,Upper arm and elbow
1223,01714,1.0,,Upper arm and elbow
1224,01715,1.0,,Upper arm and elbow
1225,01716,1.0,,Upper arm and elbow
1226,01717,1.0,,Upper arm and elbow
1227,01718,1.0,,Upper arm and elbow
1228,01719,1.0,,Upper arm and elbow
1229,0171T,3.0,,Various Services - Category III Codes
1230,01720,1.0,,Upper arm and elbow
1231,01721,1.0,,Upper arm and elbow
1232,01722,1.0,,Upper arm and elbow
1233,01723,1.0,,Upper arm and elbow
1234,01724,1.0,,Upper arm and elbow
1235,01725,1.0,,Upper arm and elbow
1236,01726,1.0,,Upper arm and elbow
1237,01727,1.0,,Upper arm and elbow
1238,01728,1.0,,Upper arm and elbow
1239,01729,1.0,,Upper arm and elbow
1240,0172T,3.0,,Various Services - Category III Codes
1241,01730,1.0,,Upper arm and elbow
1242,01731,1.0,,Upper arm and elbow
1243,01732,1.0,,Upper arm and elbow
1244,01733,1.0,,Upper arm and elbow
1245,01734,1.0,,Upper arm and elbow
1246,01735,1.0,,Upper arm and elbow
1247,01736,1.0,,Upper arm and elbow
1248,01737,1.0,,Upper arm and elbow
1249,01738,1.0,,Upper arm and elbow
1250,01739,1.0,,Upper arm and elbow
1251,0173T,3.0,,Various Services - Category III Codes
1252,01740,1.0,,Upper arm and elbow
1253,01741,1.0,,Upper arm and elbow
1254,01742,1.0,,Upper arm and elbow
1255,01743,1.0,,Upper arm and elbow
1256,01744,1.0,,Upper arm and elbow
1257,01745,1.0,,Upper arm and elbow
1258,01746,1.0,,Upper arm and elbow
1259,01747,1.0,,Upper arm and elbow
1260,01748,1.0,,Upper arm and elbow
1261,01749,1.0,,Upper arm and elbow
1262,0174T,3.0,,Various Services - Category III Codes
1263,01750,1.0,,Upper arm and elbow
1264,01751,1.0,,Upper arm and elbow
1265,01752,1.0,,Upper arm and elbow
1266,01753,1.0,,Upper arm and elbow
1267,01754,1.0,,Upper arm and elbow
1268,01755,1.0,,Upper arm and elbow
1269,01756,1.0,,Upper arm and elbow
1270,01757,1.0,,Upper arm and elbow
1271,01758,1.0,,Upper arm and elbow
1272,01759,1.0,,Upper arm and elbow
1273,0175T,3.0,,Various Services - Category III Codes
1274,01760,1.0,,Upper arm and elbow
1275,01761,1.0,,Upper arm and elbow
1276,01762,1.0,,Upper arm and elbow
1277,01763,1.0,,Upper arm and elbow
1278,01764,1.0,,Upper arm and elbow
1279,01765,1.0,,Upper arm and elbow
1280,01766,1.0,,Upper arm and elbow
1281,01767,1.0,,Upper arm and elbow
1282,01768,1.0,,Upper arm and elbow
1283,01769,1.0,,Upper arm and elbow
1284,0176T,3.0,,Various Services - Category III Codes
1285,01770,1.0,,Upper arm and elbow
1286,01771,1.0,,Upper arm and elbow
1287,01772,1.0,,Upper arm and elbow
1288,01773,1.0,,Upper arm and elbow
1289,01774,1.0,,Upper arm and elbow
1290,01775,1.0,,Upper arm and elbow
1291,01776,1.0,,Upper arm and elbow
1292,01777,1.0,,Upper arm and elbow
1293,01778,1.0,,Upper arm and elbow
1294,01779,1.0,,Upper arm and elbow
1295,0177T,3.0,,Various Services - Category III Codes
1296,01780,1.0,,Upper arm and elbow
1297,01781,1.0,,Upper arm and elbow
1298,01782,1.0,,Upper arm and elbow
1299,0178T,3.0,,Various Services - Category III Codes
1300,0179T,3.0,,Various Services - Category III Codes
1301,0180T,3.0,,Various Services - Category III Codes
1302,01810,1.0,,"Forearm,wrist and hand"
1303,01811,1.0,,"Forearm,wrist and hand"
1304,01812,1.0,,"Forearm,wrist and hand"
1305,01813,1.0,,"Forearm,wrist and hand"
1306,01814,1.0,,"Forearm,wrist and hand"
1307,01815,1.0,,"Forearm,wrist and hand"
1308,01816,1.0,,"Forearm,wrist and hand"
1309,01817,1.0,,"Forearm,wrist and hand"
1310,01818,1.0,,"Forearm,wrist and hand"
1311,01819,1.0,,"Forearm,wrist and hand"
1312,0181T,3.0,,Various Services - Category III Codes
1313,01820,1.0,,"Forearm,wrist and hand"
1314,01821,1.0,,"Forearm,wrist and hand"
1315,01822,1.0,,"Forearm,wrist and hand"
1316,01823,1.0,,"Forearm,wrist and hand"
1317,01824,1.0,,"Forearm,wrist and hand"
1318,01825,1.0,,"Forearm,wrist and hand"
1319,01826,1.0,,"Forearm,wrist and hand"
